SITE_NAME;BEGIN;END;KWH_PERIOD;PERIOD_EUR;period;daily_consumption_EUR;daily_consumption_KWH;bills
1410BR;2019-08-01;2019-08-31;887;147.03;30;4.901;29.566666666666666;35
1410BR;2019-09-01;2019-09-30;834;139.53;29;4.811379310344828;28.75862068965517;35
1410BR;2019-10-01;2019-10-31;888;145.69;30;4.856333333333334;29.6;35
1410BR;2019-11-01;2019-11-30;748;133.67;29;4.609310344827586;25.79310344827586;35
1410BR;2019-12-01;2019-12-31;824;152.65;30;5.088333333333334;27.466666666666665;35
1410BR;2020-01-01;2020-01-31;877;159.61;30;5.320333333333334;29.233333333333334;35
1410BR;2020-02-01;2020-02-29;718;123.57;28;4.413214285714285;25.642857142857142;35
1410BR;2020-03-01;2020-03-31;804;138.61;30;4.620333333333334;26.8;35
1410BR;2020-04-01;2020-04-30;1375;242.96;29;8.377931034482758;47.41379310344828;35
1410BR;2020-05-01;2020-05-31;1119;199.73;30;6.657666666666667;37.3;35
1410BR;2020-06-01;2020-06-30;1299;234.72;29;8.093793103448276;44.793103448275865;35
1410BR;2020-07-01;2020-07-31;1445;276.69;30;9.223;48.166666666666664;35
1410BR;2020-08-01;2020-08-31;1327;254.65;30;8.488333333333333;44.233333333333334;35
1410BR;2020-09-01;2020-09-30;1239;238.78;29;8.233793103448276;42.724137931034484;35
1410BR;2020-10-01;2020-10-31;1334;254.13;30;8.471;44.46666666666667;35
1410BR;2020-11-01;2020-11-30;1237;235.72;29;8.128275862068966;42.6551724137931;35
1413BR;2018-05-03;2018-12-31;7655;932.54;242;3.853471074380165;31.632231404958677;3
1413BR;2019-01-01;2019-12-31;15064;1741.74;364;4.785;41.38461538461539;3
1413BR;2020-01-01;2020-01-13;496;67.25;12;5.604166666666667;41.333333333333336;3
1429BR;2018-01-01;2018-01-31;1931;219.65;30;7.321666666666667;64.36666666666666;35
1429BR;2018-02-01;2018-02-28;1385;160.37;27;5.939629629629629;51.2962962962963;35
1429BR;2018-03-01;2018-03-31;1647;188.81;30;6.293666666666667;54.9;35
1429BR;2018-04-01;2018-04-30;3072;343.53;29;11.845862068965516;105.93103448275862;35
1429BR;2018-05-01;2018-05-31;2013;228.55;30;7.618333333333334;67.1;35
1429BR;2018-06-01;2018-06-30;2087;236.59;29;8.158275862068965;71.96551724137932;35
1429BR;2018-07-01;2018-07-30;2036;231.05;29;7.967241379310345;70.20689655172414;35
1429BR;2018-07-31;2018-08-31;2241;253.31;31;8.171290322580646;72.29032258064517;35
1429BR;2018-09-01;2018-09-30;1976;224.53;29;7.742413793103449;68.13793103448276;35
1429BR;2018-10-01;2018-10-31;2154;243.86;30;8.128666666666668;71.8;35
1429BR;2018-11-01;2018-12-09;2539;285.66;38;7.517368421052632;66.8157894736842;35
1429BR;2018-12-10;2018-12-31;1491;171.88;21;8.184761904761904;71.0;35
1429BR;2019-01-01;2019-01-31;2085;251.97;30;8.399;69.5;35
1429BR;2019-02-01;2019-02-28;1857;234.42;27;8.682222222222222;68.77777777777777;35
1429BR;2019-03-01;2019-03-31;2122;266.44;30;8.881333333333334;70.73333333333333;35
1429BR;2019-04-01;2019-04-30;1896;229.13;29;7.901034482758621;65.37931034482759;35
1429BR;2019-05-01;2019-05-31;1974;248.56;30;8.285333333333334;65.8;35
1429BR;2019-06-01;2019-06-30;2242;280.95;29;9.687931034482759;77.3103448275862;35
1429BR;2019-07-01;2019-07-31;2217;267.92;30;8.930666666666667;73.9;35
1429BR;2019-08-01;2019-08-31;2196;275.39;30;9.179666666666666;73.2;35
1429BR;2019-09-01;2019-09-30;2386;288.35;29;9.943103448275863;82.27586206896552;35
1429BR;2019-10-01;2019-10-31;1724;218.35;30;7.278333333333333;57.46666666666667;35
1429BR;2019-11-01;2019-11-30;2596;313.73;29;10.818275862068965;89.51724137931035;35
1429BR;2019-12-01;2019-12-31;2360;295.21;30;9.840333333333332;78.66666666666667;35
1429BR;2020-01-01;2020-01-31;2418;299.02;30;9.967333333333332;80.6;35
1429BR;2020-02-01;2020-02-29;2525;311.81;28;11.136071428571428;90.17857142857143;35
1429BR;2020-03-01;2020-03-31;2330;288.5;30;9.616666666666667;77.66666666666667;35
1429BR;2020-04-01;2020-04-30;2796;344.2;29;11.86896551724138;96.41379310344827;35
1429BR;2020-05-01;2020-05-31;2347;290.54;30;9.684666666666667;78.23333333333333;35
1429BR;2020-06-01;2020-06-30;2614;322.45;29;11.11896551724138;90.13793103448276;35
1429BR;2020-07-01;2020-07-31;2780;342.21;30;11.407;92.66666666666667;35
1429BR;2020-08-01;2020-08-31;2850;350.66;30;11.688666666666668;95.0;35
1429BR;2020-09-01;2020-09-30;2443;302.0;29;10.413793103448276;84.24137931034483;35
1429BR;2020-10-01;2020-10-31;2744;337.98;30;11.266;91.46666666666667;35
1429BR;2020-11-01;2020-11-30;2489;307.5;29;10.60344827586207;85.82758620689656;35
1406BR;2018-01-01;2018-12-31;18905;2174.49;364;5.973873626373626;51.93681318681319;3
1406BR;2019-01-01;2019-06-16;7767;887.24;166;5.344819277108434;46.78915662650602;3
1406BR;2019-06-17;2019-12-31;9502;1080.44;197;5.484467005076143;48.233502538071065;3
1142KO;2018-01-01;2018-12-31;8874;1281.92;364;3.521758241758242;24.37912087912088;2
1142KO;2019-01-01;2019-12-31;8966;1205.98;364;3.313131868131868;24.63186813186813;2
1144KO;2018-01-01;2018-12-31;7397;1128.7;364;3.100824175824176;20.321428571428573;2
1144KO;2019-01-01;2019-12-31;7164;1050.74;364;2.886648351648352;19.681318681318682;2
1146KO;2018-01-01;2018-12-31;18587;2085.41;364;5.729148351648352;51.06318681318681;2
1146KO;2019-01-01;2019-12-31;20235;2380.24;364;6.539120879120879;55.59065934065934;2
1140KO;2018-01-01;2018-01-31;1207;173.41;30;5.780333333333333;40.233333333333334;35
1140KO;2018-02-01;2018-02-28;1063;159.68;27;5.914074074074074;39.370370370370374;35
1140KO;2018-03-01;2018-03-31;1164;169.26;30;5.6419999999999995;38.8;35
1140KO;2018-04-01;2018-04-30;1121;165.21;29;5.696896551724138;38.6551724137931;35
1140KO;2018-05-01;2018-05-31;1163;169.16;30;5.6386666666666665;38.766666666666666;35
1140KO;2018-06-01;2018-06-30;1130;166.1;29;5.727586206896552;38.96551724137931;35
1140KO;2018-07-01;2018-07-31;1173;170.23;30;5.674333333333333;39.1;35
1140KO;2018-08-01;2018-08-31;1184;171.22;30;5.707333333333334;39.46666666666667;35
1140KO;2018-09-01;2018-09-30;1126;166.67;29;5.747241379310345;38.827586206896555;35
1140KO;2018-10-01;2018-10-31;1160;169.86;30;5.662000000000001;38.666666666666664;35
1140KO;2018-11-01;2018-11-30;1116;165.67;29;5.712758620689654;38.48275862068966;35
1140KO;2018-12-01;2018-12-31;1152;169.16;30;5.6386666666666665;38.4;35
1140KO;2019-01-01;2019-01-31;1152;184.46;30;6.148666666666667;38.4;35
1140KO;2019-02-01;2019-02-28;1044;172.77;27;6.398888888888889;38.666666666666664;35
1140KO;2019-03-01;2019-03-31;1154;184.68;30;6.156000000000001;38.46666666666667;35
1140KO;2019-04-01;2019-04-30;1119;180.86;29;6.236551724137931;38.58620689655172;35
1140KO;2019-05-01;2019-05-31;1160;185.24;30;6.174666666666667;38.666666666666664;35
1140KO;2019-06-01;2019-06-30;1143;183.45;29;6.325862068965517;39.41379310344828;35
1140KO;2019-07-01;2019-07-31;1174;186.82;30;6.227333333333333;39.13333333333333;35
1140KO;2019-08-01;2019-08-31;1177;187.16;30;6.238666666666666;39.233333333333334;35
1140KO;2019-09-01;2019-09-30;1129;181.98;29;6.275172413793103;38.93103448275862;35
1140KO;2019-10-01;2019-10-31;1161;185.36;30;6.178666666666667;38.7;35
1140KO;2019-11-01;2019-11-30;1119;180.86;29;6.236551724137931;38.58620689655172;35
1140KO;2019-12-01;2019-12-31;1158;185.02;30;6.167333333333334;38.6;35
1140KO;2020-01-01;2020-01-31;1158;183.43;30;6.114333333333334;38.6;35
1140KO;2020-02-01;2020-02-29;1086;175.96;28;6.284285714285715;38.785714285714285;35
1140KO;2020-03-01;2020-03-31;1163;183.97;30;6.132333333333333;38.766666666666666;35
1140KO;2020-04-01;2020-04-30;1134;180.94;29;6.239310344827586;39.10344827586207;35
1140KO;2020-05-01;2020-05-31;1168;184.51;30;6.150333333333333;38.93333333333333;35
1140KO;2020-06-01;2020-06-30;1143;181.91;29;6.272758620689655;39.41379310344828;35
1140KO;2020-07-01;2020-07-31;1185;186.24;30;6.208;39.5;35
1140KO;2020-08-01;2020-08-31;1190;186.78;30;6.226;39.666666666666664;35
1140KO;2020-09-01;2020-09-30;1143;181.91;29;6.272758620689655;39.41379310344828;35
1140KO;2020-10-01;2020-10-31;1533;191.07;30;6.369;51.1;35
1140KO;2020-11-01;2020-11-30;1615;168.18;29;5.799310344827586;55.689655172413794;35
1147KO;2018-01-01;2018-01-31;2013;241.56;30;8.052;67.1;35
1147KO;2018-02-01;2018-02-28;1885;226.2;27;8.377777777777778;69.81481481481481;35
1147KO;2018-03-01;2018-03-31;2215;265.8;30;8.860000000000001;73.83333333333333;35
1147KO;2018-04-01;2018-04-30;2230;267.6;29;9.227586206896552;76.89655172413794;35
1147KO;2018-05-01;2018-05-31;1835;220.2;30;7.34;61.166666666666664;35
1147KO;2018-06-01;2018-06-30;2155;258.6;29;8.917241379310346;74.3103448275862;35
1147KO;2018-07-01;2018-07-31;2107;252.84;30;8.428;70.23333333333333;35
1147KO;2018-08-01;2018-08-31;2329;279.48;30;9.316;77.63333333333334;35
1147KO;2018-09-01;2018-09-30;1920;230.4;29;7.944827586206896;66.20689655172414;35
1147KO;2018-10-01;2018-10-31;2013;241.56;30;8.052;67.1;35
1147KO;2018-11-01;2018-11-30;1886;226.32;29;7.804137931034482;65.03448275862068;35
1147KO;2018-12-01;2018-12-31;2010;241.2;30;8.04;67.0;35
1147KO;2019-01-01;2019-01-31;2014;241.68;30;8.056000000000001;67.13333333333334;35
1147KO;2019-02-01;2019-02-28;1843;226.69;27;8.395925925925926;68.25925925925925;35
1147KO;2019-03-01;2019-03-31;2097;257.93;30;8.597666666666667;69.9;35
1147KO;2019-04-01;2019-04-30;2107;259.16;29;8.936551724137932;72.65517241379311;35
1147KO;2019-05-01;2019-05-31;2188;269.12;30;8.970666666666666;72.93333333333334;35
1147KO;2019-06-01;2019-06-30;2004;246.49;29;8.499655172413794;69.10344827586206;35
1147KO;2019-07-01;2019-07-31;2180;268.14;30;8.937999999999999;72.66666666666667;35
1147KO;2019-08-01;2019-08-31;2259;277.86;30;9.262;75.3;35
1147KO;2019-09-01;2019-09-30;2000;246.0;29;8.482758620689655;68.96551724137932;35
1147KO;2019-10-01;2019-10-31;2395;294.59;30;9.819666666666667;79.83333333333333;35
1147KO;2019-11-01;2019-11-23;1835;238.55;22;10.843181818181819;83.4090909090909;35
1147KO;2019-12-01;2019-12-31;2085;271.05;30;9.035;69.5;35
1147KO;2020-01-01;2020-01-31;2153;301.42;30;10.047333333333334;71.76666666666667;35
1147KO;2020-02-01;2020-02-29;1902;235.85;28;8.423214285714286;67.92857142857143;35
1147KO;2020-03-01;2020-03-31;1993;245.14;30;8.171333333333333;66.43333333333334;35
1147KO;2020-04-01;2020-04-30;2723;334.93;29;11.549310344827587;93.89655172413794;35
1147KO;2020-05-01;2020-05-31;2344;285.97;30;9.532333333333334;78.13333333333334;35
1147KO;2020-06-01;2020-06-30;2665;325.13;29;11.211379310344828;91.89655172413794;35
1147KO;2020-07-01;2020-07-31;3016;359.21;30;11.973666666666666;100.53333333333333;35
1147KO;2020-08-08;2020-08-31;2792;335.04;23;14.566956521739131;121.3913043478261;35
1147KO;2020-09-01;2020-09-30;2650;318.0;29;10.96551724137931;91.37931034482759;35
1147KO;2020-10-01;2020-10-31;2890;346.8;30;11.56;96.33333333333333;35
1147KO;2020-11-01;2020-11-30;2586;318.08;29;10.968275862068966;89.17241379310344;35
1141KO;2018-01-01;2018-12-31;12111;1502.98;364;4.129065934065934;33.27197802197802;2
1141KO;2019-01-01;2019-12-31;13019;1725.15;364;4.739423076923077;35.76648351648352;2
1421BR;2019-02-19;2019-03-29;2646;365.65;38;9.62236842105263;69.63157894736842;7
1421BR;2019-03-30;2019-07-02;5362;671.29;94;7.141382978723404;57.04255319148936;7
1421BR;2019-07-03;2019-10-03;7626;931.88;92;10.129130434782608;82.8913043478261;7
1421BR;2019-10-04;2019-12-31;6901;848.43;88;9.64125;78.42045454545455;7
1421BR;2020-01-01;2020-03-31;7457;912.43;90;10.13811111111111;82.85555555555555;7
1421BR;2020-04-01;2020-06-30;7555;880.45;90;9.782777777777778;83.94444444444444;7
1421BR;2020-07-01;2020-09-30;7941;923.08;91;10.143736263736264;87.26373626373626;7
1419BR;2018-01-01;2018-12-31;24354;2744.09;364;7.538708791208792;66.9065934065934;2
1419BR;2019-01-01;2019-12-31;24687;2727.8;364;7.493956043956045;67.82142857142857;2
1430BR;2018-01-01;2018-12-31;20833;2541.63;364;6.9825;57.23351648351648;2
1430BR;2019-01-01;2019-12-31;23943;2775.59;364;7.625247252747253;65.77747252747253;2
1151KO;2018-01-01;2018-12-31;18682;2305.36;364;6.333406593406594;51.324175824175825;2
1151KO;2019-01-01;2019-12-31;21664;2851.42;364;7.833571428571429;59.51648351648352;2
1153KO;2018-09-24;2018-12-31;1561;194.97;98;1.9894897959183673;15.928571428571429;2
1153KO;2019-01-01;2019-12-31;16426;2185.97;364;6.005412087912087;45.12637362637363;2
1396BR;2018-01-01;2018-01-31;641;81.89;30;2.7296666666666667;21.366666666666667;35
1396BR;2018-02-01;2018-02-28;581;76.81;27;2.8448148148148147;21.51851851851852;35
1396BR;2018-03-01;2018-03-31;643;82.06;30;2.7353333333333336;21.433333333333334;35
1396BR;2018-04-01;2018-04-30;635;81.38;29;2.806206896551724;21.896551724137932;35
1396BR;2018-05-01;2018-05-31;681;85.27;30;2.8423333333333334;22.7;35
1396BR;2018-06-01;2018-06-30;686;85.7;29;2.9551724137931035;23.655172413793103;35
1396BR;2018-07-01;2018-07-31;742;90.49;30;3.0163333333333333;24.733333333333334;35
1396BR;2018-08-01;2018-08-31;760;92.02;30;3.067333333333333;25.333333333333332;35
1396BR;2018-09-01;2018-09-30;661;84.15;29;2.901724137931035;22.79310344827586;35
1396BR;2018-10-01;2018-10-31;653;83.46;30;2.7819999999999996;21.766666666666666;35
1396BR;2018-11-01;2018-11-30;667;84.66;29;2.919310344827586;23.0;35
1396BR;2018-12-01;2018-12-31;1199;130.17;30;4.3389999999999995;39.96666666666667;35
1396BR;2019-01-01;2019-01-31;1337;139.03;30;4.634333333333333;44.56666666666667;35
1396BR;2019-02-01;2019-02-28;1228;129.95;27;4.812962962962962;45.48148148148148;35
1396BR;2019-03-01;2019-03-31;1359;140.87;30;4.695666666666667;45.3;35
1396BR;2019-04-01;2019-04-30;1046;114.78;29;3.9579310344827587;36.06896551724138;35
1396BR;2019-05-01;2019-05-31;1051;115.2;30;3.8400000000000003;35.03333333333333;35
1396BR;2019-06-01;2019-06-30;1135;122.2;29;4.213793103448276;39.13793103448276;35
1396BR;2019-07-01;2019-07-31;1133;122.03;30;4.067666666666667;37.766666666666666;35
1396BR;2019-08-01;2019-08-31;1090;118.45;30;3.9483333333333333;36.333333333333336;35
1396BR;2019-09-01;2019-09-30;998;110.78;29;3.82;34.41379310344828;35
1396BR;2019-10-01;2019-10-31;1021;112.7;30;3.756666666666667;34.03333333333333;35
1396BR;2019-11-01;2019-11-30;989;110.03;29;3.794137931034483;34.10344827586207;35
1396BR;2019-12-01;2019-12-31;1038;114.11;30;3.8036666666666665;34.6;35
1396BR;2020-01-01;2020-01-31;1040;135.31;30;4.5103333333333335;34.666666666666664;35
1396BR;2020-02-01;2020-02-29;971;128.17;28;4.5775;34.67857142857143;35
1396BR;2020-03-01;2020-03-31;1057;136.42;30;4.547333333333333;35.233333333333334;35
1396BR;2020-04-01;2020-04-30;1026;133.23;29;4.594137931034482;35.37931034482759;35
1396BR;2020-05-01;2020-05-31;1071;137.86;30;4.5953333333333335;35.7;35
1396BR;2020-06-01;2020-06-30;1052;135.9;29;4.686206896551725;36.275862068965516;35
1396BR;2020-07-01;2020-07-31;1114;142.29;30;4.742999999999999;37.13333333333333;35
1396BR;2020-08-01;2020-08-31;1108;141.67;30;4.722333333333333;36.93333333333333;35
1396BR;2020-09-01;2020-09-30;1041;134.77;29;4.647241379310345;35.89655172413793;35
1396BR;2020-10-01;2020-10-31;1064;137.14;30;4.571333333333333;35.46666666666667;35
1396BR;2020-11-01;2020-11-30;1029;133.53;29;4.60448275862069;35.48275862068966;35
1608BR;2018-01-01;2018-01-31;711;96.98;30;3.232666666666667;23.7;35
1608BR;2018-02-01;2018-02-28;643;89.28;27;3.3066666666666666;23.814814814814813;35
1608BR;2018-03-01;2018-03-31;708;96.64;30;3.2213333333333334;23.6;35
1608BR;2018-04-01;2018-04-30;684;93.92;29;3.2386206896551726;23.586206896551722;35
1608BR;2018-05-01;2018-05-31;707;96.52;30;3.2173333333333334;23.566666666666666;35
1608BR;2018-06-01;2018-06-30;680;93.47;29;3.223103448275862;23.448275862068964;35
1608BR;2018-07-01;2018-07-31;700;95.73;30;3.1910000000000003;23.333333333333332;35
1608BR;2018-08-01;2018-08-31;702;96.01;30;3.2003333333333335;23.4;35
1608BR;2018-09-01;2018-09-30;719;98.5;29;3.396551724137931;24.79310344827586;35
1608BR;2018-10-01;2018-10-31;800;107.73;30;3.591;26.666666666666668;35
1608BR;2018-11-01;2018-11-30;773;104.66;29;3.608965517241379;26.655172413793103;35
1608BR;2018-12-01;2018-12-31;799;107.62;30;3.5873333333333335;26.633333333333333;35
1608BR;2019-01-01;2019-01-31;799;117.77;30;3.9256666666666664;26.633333333333333;35
1608BR;2019-02-01;2019-02-28;722;108.09;27;4.003333333333334;26.74074074074074;35
1608BR;2019-03-01;2019-03-31;798;117.65;30;3.921666666666667;26.6;35
1608BR;2019-04-01;2019-04-30;774;114.63;29;3.952758620689655;26.689655172413794;35
1608BR;2019-05-01;2019-05-31;799;117.02;30;3.9006666666666665;26.633333333333333;35
1608BR;2019-06-01;2019-06-30;773;114.5;29;3.9482758620689653;26.655172413793103;35
1608BR;2019-07-01;2019-07-31;801;118.03;30;3.9343333333333335;26.7;35
1608BR;2019-08-01;2019-08-31;801;118.03;30;3.9343333333333335;26.7;35
1608BR;2019-09-01;2019-09-30;682;103.06;29;3.553793103448276;23.517241379310345;35
1608BR;2019-10-01;2019-10-31;707;106.2;30;3.54;23.566666666666666;35
1608BR;2019-11-01;2019-11-30;684;103.31;29;3.5624137931034485;23.586206896551722;35
1608BR;2019-12-01;2019-12-31;697;104.94;30;3.4979999999999998;23.233333333333334;35
1608BR;2020-01-01;2020-01-31;685;103.62;30;3.454;22.833333333333332;35
1608BR;2020-02-01;2020-02-29;641;98.02;28;3.5007142857142854;22.892857142857142;35
1608BR;2020-03-01;2020-03-31;683;103.36;30;3.445333333333333;22.766666666666666;35
1608BR;2020-04-01;2020-04-30;663;100.82;29;3.4765517241379307;22.862068965517242;35
1608BR;2020-05-01;2020-05-31;695;104.89;30;3.4963333333333333;23.166666666666668;35
1608BR;2020-06-01;2020-06-30;673;102.09;29;3.520344827586207;23.20689655172414;35
1608BR;2020-07-01;2020-07-31;696;105.01;30;3.5003333333333333;23.2;35
1608BR;2020-08-01;2020-08-31;698;105.27;30;3.509;23.266666666666666;35
1608BR;2020-09-01;2020-09-30;675;102.34;29;3.5289655172413794;23.275862068965516;35
1608BR;2020-10-01;2020-10-31;695;104.89;30;3.4963333333333333;23.166666666666668;35
1608BR;2020-11-01;2020-11-30;669;101.58;29;3.5027586206896553;23.06896551724138;35
1616BR;2019-01-01;2019-06-30;6522;1105.98;180;6.144333333333334;36.233333333333334;6
1616BR;2019-07-01;2019-09-30;3495;581.47;91;6.38978021978022;38.40659340659341;6
1616BR;2019-10-01;2019-12-31;3744;624.17;91;6.859010989010988;41.142857142857146;6
1616BR;2020-01-01;2020-03-31;3622;601.4;90;6.682222222222222;40.24444444444445;6
1616BR;2020-04-01;2020-06-30;3623;601.55;90;6.683888888888888;40.25555555555555;6
1616BR;2020-07-01;2020-09-30;3730;617.18;91;6.7821978021978016;40.989010989010985;6
1145KO;2018-01-01;2018-12-31;13477;1807.82;364;4.966538461538462;37.02472527472528;24
1145KO;2019-01-01;2019-01-31;1112;164.07;30;5.468999999999999;37.06666666666667;24
1145KO;2019-02-01;2019-02-28;1007;149.75;27;5.546296296296297;37.2962962962963;24
1145KO;2019-03-01;2019-03-31;1119;156.81;30;5.227;37.3;24
1145KO;2019-04-01;2019-04-30;1087;152.53;29;5.259655172413793;37.48275862068966;24
1145KO;2019-05-01;2019-05-31;1129;158.14;30;5.271333333333333;37.63333333333333;24
1145KO;2019-06-01;2019-06-30;1138;159.34;29;5.4944827586206895;39.241379310344826;24
1145KO;2019-07-01;2019-07-31;1242;173.24;30;5.774666666666667;41.4;24
1145KO;2019-08-01;2019-08-31;1358;188.74;30;6.291333333333333;45.266666666666666;24
1145KO;2019-09-01;2019-09-30;1280;178.32;29;6.148965517241379;44.13793103448276;24
1145KO;2019-10-01;2019-10-31;1314;182.86;30;6.0953333333333335;43.8;24
1145KO;2019-11-01;2019-11-30;1259;175.51;29;6.0520689655172415;43.41379310344828;24
1145KO;2019-12-01;2019-12-31;1266;176.45;30;5.881666666666666;42.2;24
1145KO;2020-01-01;2020-01-31;1269;176.28;30;5.876;42.3;24
1145KO;2020-02-01;2020-02-29;1187;165.42;28;5.907857142857142;42.392857142857146;24
1145KO;2020-03-01;2020-03-31;1274;176.94;30;5.898;42.46666666666667;24
1145KO;2020-04-01;2020-04-30;1240;172.44;29;5.946206896551724;42.758620689655174;24
1145KO;2020-05-01;2020-05-31;1283;178.13;30;5.937666666666667;42.766666666666666;24
1145KO;2020-06-01;2020-06-30;1273;176.81;29;6.096896551724138;43.89655172413793;24
1145KO;2020-07-01;2020-07-31;1318;182.77;30;6.092333333333333;43.93333333333333;24
1145KO;2020-08-01;2020-08-31;1332;184.63;30;6.154333333333333;44.4;24
1145KO;2020-09-01;2020-09-30;1268;176.15;29;6.074137931034483;43.724137931034484;24
1145KO;2020-10-01;2020-10-31;1286;178.53;30;5.951;42.86666666666667;24
1145KO;2020-11-01;2020-11-30;1234;171.64;29;5.918620689655172;42.55172413793103;24
1152KO;2018-12-11;2018-12-31;157;29.41;20;1.4705;7.85;2
1152KO;2019-01-01;2019-12-31;2603;530.14;364;1.4564285714285714;7.1510989010989015;2
1432BR;2018-01-01;2018-12-31;10827;1330.03;364;3.653928571428571;29.744505494505493;3
1432BR;2019-01-01;2019-06-11;7882;896.27;161;5.566894409937888;48.95652173913044;3
1432BR;2019-06-12;2019-12-31;8994;1031.14;202;5.104653465346535;44.524752475247524;3
1391BR;2018-05-29;2018-12-31;11158;1440.04;216;6.666851851851852;51.657407407407405;2
1391BR;2019-01-01;2019-12-31;19134;2469.41;364;6.784093406593406;52.565934065934066;2
